Category,Index,0,1
Bins,"[0.0, 0.01]",0.0,0.0
Bins,"[0.01, 0.02]",0.0014200000000000024,4e-05
Bins,"[0.02, 0.03]",0.01021999999999992,0.00432000000000001
Bins,"[0.03, 0.04]",0.018939999999999565,0.02421999999999935
Bins,"[0.04, 0.05]",0.023599999999999375,0.041079999999998666
Bins,"[0.05, 0.06]",0.029679999999999127,0.043299999999998576
Bins,"[0.06, 0.07]",0.032539999999999014,0.04323999999999858
Bins,"[0.07, 0.08]",0.03845999999999877,0.03907999999999875
Bins,"[0.08, 0.09]",0.04179999999999864,0.03433999999999894
Bins,"[0.09, 0.1]",0.03687999999999884,0.031039999999999072
Bins,"[0.1, 0.11]",0.033259999999998985,0.030719999999999085
Bins,"[0.11, 0.12]",0.03109999999999907,0.028939999999999157
Bins,"[0.12, 0.13]",0.02939999999999914,0.026819999999999244
Bins,"[0.13, 0.14]",0.026759999999999246,0.02665999999999925
Bins,"[0.14, 0.15]",0.02641999999999926,0.02421999999999935
Bins,"[0.15, 0.16]",0.02615999999999927,0.023579999999999376
Bins,"[0.16, 0.17]",0.024039999999999357,0.023079999999999396
Bins,"[0.17, 0.18]",0.02371999999999937,0.02251999999999942
Bins,"[0.18, 0.19]",0.02179999999999945,0.021159999999999474
Bins,"[0.19, 0.2]",0.02173999999999945,0.019859999999999527
Bins,"[0.2, 0.21]",0.021119999999999476,0.018899999999999566
Bins,"[0.21, 0.22]",0.020339999999999508,0.01731999999999963
Bins,"[0.22, 0.23]",0.01931999999999955,0.018999999999999562
Bins,"[0.23, 0.24]",0.017959999999999605,0.01729999999999963
Bins,"[0.24, 0.25]",0.017399999999999628,0.016559999999999662
Bins,"[0.25, 0.26]",0.01733999999999963,0.015799999999999693
Bins,"[0.26, 0.27]",0.01661999999999966,0.015239999999999716
Bins,"[0.27, 0.28]",0.015479999999999706,0.014959999999999727
Bins,"[0.28, 0.29]",0.0156599999999997,0.013959999999999768
Bins,"[0.29, 0.3]",0.015579999999999702,0.014499999999999746
Bins,"[0.3, 0.31]",0.014319999999999753,0.013259999999999796
Bins,"[0.31, 0.32]",0.01389999999999977,0.01339999999999979
Bins,"[0.32, 0.33]",0.013259999999999796,0.013019999999999806
Bins,"[0.33, 0.34]",0.012119999999999843,0.013279999999999795
Bins,"[0.34, 0.35]",0.012739999999999817,0.011079999999999885
Bins,"[0.35, 0.36]",0.011859999999999853,0.011659999999999861
Bins,"[0.36, 0.37]",0.011419999999999871,0.011099999999999884
Bins,"[0.37, 0.38]",0.010399999999999913,0.011319999999999875
Bins,"[0.38, 0.39]",0.010419999999999912,0.010659999999999902
Bins,"[0.39, 0.4]",0.01093999999999989,0.009379999999999954
Bins,"[0.4, 0.41]",0.01021999999999992,0.009799999999999937
Bins,"[0.41, 0.42]",0.010119999999999924,0.008559999999999988
Bins,"[0.42, 0.43]",0.00923999999999996,0.009439999999999952
Bins,"[0.43, 0.44]",0.00921999999999996,0.009339999999999956
Bins,"[0.44, 0.45]",0.008919999999999973,0.008959999999999971
Bins,"[0.45, 0.46]",0.008659999999999984,0.008879999999999975
Bins,"[0.46, 0.47]",0.008619999999999985,0.007780000000000019
Bins,"[0.47, 0.48]",0.007680000000000018,0.007960000000000012
Bins,"[0.48, 0.49]",0.00800000000000001,0.006820000000000016
Bins,"[0.49, 0.5]",0.007160000000000017,0.007280000000000017
Bins,"[0.5, 0.51]",0.006900000000000016,0.007440000000000018
Bins,"[0.51, 0.52]",0.0069400000000000165,0.007060000000000017
Bins,"[0.52, 0.53]",0.006860000000000016,0.006060000000000014
Bins,"[0.53, 0.54]",0.006500000000000015,0.006420000000000015
Bins,"[0.54, 0.55]",0.006320000000000015,0.006220000000000015
Bins,"[0.55, 0.56]",0.005720000000000013,0.005860000000000014
Bins,"[0.56, 0.57]",0.005620000000000013,0.005140000000000012
Bins,"[0.57, 0.58]",0.005340000000000012,0.0054400000000000125
Bins,"[0.58, 0.59]",0.004700000000000011,0.005180000000000012
Bins,"[0.59, 0.6]",0.004720000000000011,0.005500000000000013
Bins,"[0.6, 0.61]",0.004200000000000009,0.004100000000000009
Bins,"[0.61, 0.62]",0.00442000000000001,0.004240000000000009
Bins,"[0.62, 0.63]",0.003980000000000009,0.00446000000000001
Bins,"[0.63, 0.64]",0.004120000000000009,0.003960000000000009
Bins,"[0.64, 0.65]",0.003540000000000008,0.004160000000000009
Bins,"[0.65, 0.66]",0.0038000000000000087,0.00436000000000001
Bins,"[0.66, 0.67]",0.003480000000000008,0.0038000000000000087
Bins,"[0.67, 0.68]",0.003500000000000008,0.0033600000000000075
Bins,"[0.68, 0.69]",0.0029800000000000065,0.0037000000000000084
Bins,"[0.69, 0.7]",0.002820000000000006,0.003120000000000007
Bins,"[0.7, 0.71]",0.0025400000000000054,0.002720000000000006
Bins,"[0.71, 0.72]",0.0025400000000000054,0.0029600000000000065
Bins,"[0.72, 0.73]",0.002100000000000004,0.0023000000000000047
Bins,"[0.73, 0.74]",0.002040000000000004,0.002380000000000005
Bins,"[0.74, 0.75]",0.001980000000000004,0.0022200000000000045
Bins,"[0.75, 0.76]",0.0014200000000000024,0.0019400000000000038
Bins,"[0.76, 0.77]",0.0013200000000000022,0.0021400000000000043
Bins,"[0.77, 0.78]",0.0014000000000000024,0.0011400000000000017
Bins,"[0.78, 0.79]",0.0011200000000000016,0.0017400000000000033
Bins,"[0.79, 0.8]",0.0010200000000000014,0.0013600000000000023
Bins,"[0.8, 0.81]",0.0005800000000000002,0.0010800000000000015
Bins,"[0.81, 0.82]",0.0005600000000000002,0.0009200000000000011
Bins,"[0.82, 0.83]",0.0005,0.0008400000000000009
Bins,"[0.83, 0.84]",0.00024,0.0005200000000000001
Bins,"[0.84, 0.85]",0.0002,0.00048
Bins,"[0.85, 0.86]",0.0,0.00046
Bins,"[0.86, 0.87]",0.0,0.00034
Bins,"[0.87, 0.88]",0.0,0.00012
Bins,"[0.88, 0.89]",0.0,2e-05
Bins,"[0.89, 0.9]",0.0,0.0
Bins,"[0.9, 0.91]",0.0,0.0
