Category,Index,0,1
Bins,"[0.0, 0.01]",0.0,0.003160000000000007
Bins,"[0.01, 0.02]",0.0005200000000000001,0.013859999999999772
Bins,"[0.02, 0.03]",0.006340000000000015,0.024379999999999343
Bins,"[0.03, 0.04]",0.016519999999999663,0.027819999999999203
Bins,"[0.04, 0.05]",0.026739999999999247,0.02693999999999924
Bins,"[0.05, 0.06]",0.03237999999999902,0.026959999999999238
Bins,"[0.06, 0.07]",0.03319999999999899,0.026499999999999257
Bins,"[0.07, 0.08]",0.034719999999998925,0.027819999999999203
Bins,"[0.08, 0.09]",0.032739999999999006,0.026079999999999274
Bins,"[0.09, 0.1]",0.032999999999998995,0.02669999999999925
Bins,"[0.1, 0.11]",0.03191999999999904,0.028479999999999176
Bins,"[0.11, 0.12]",0.031779999999999045,0.026539999999999255
Bins,"[0.12, 0.13]",0.02915999999999915,0.026599999999999253
Bins,"[0.13, 0.14]",0.02839999999999918,0.02741999999999922
Bins,"[0.14, 0.15]",0.027099999999999232,0.027079999999999233
Bins,"[0.15, 0.16]",0.02737999999999922,0.025279999999999306
Bins,"[0.16, 0.17]",0.025359999999999303,0.023179999999999392
Bins,"[0.17, 0.18]",0.024539999999999337,0.02417999999999935
Bins,"[0.18, 0.19]",0.02367999999999937,0.021819999999999447
Bins,"[0.19, 0.2]",0.021639999999999455,0.021559999999999458
Bins,"[0.2, 0.21]",0.021819999999999447,0.021419999999999464
Bins,"[0.21, 0.22]",0.02099999999999948,0.019719999999999533
Bins,"[0.22, 0.23]",0.01955999999999954,0.01835999999999959
Bins,"[0.23, 0.24]",0.019139999999999557,0.019639999999999536
Bins,"[0.24, 0.25]",0.017899999999999607,0.01883999999999957
Bins,"[0.25, 0.26]",0.019259999999999552,0.016939999999999646
Bins,"[0.26, 0.27]",0.016919999999999647,0.01827999999999959
Bins,"[0.27, 0.28]",0.016679999999999657,0.01759999999999962
Bins,"[0.28, 0.29]",0.01681999999999965,0.017019999999999643
Bins,"[0.29, 0.3]",0.016739999999999654,0.015699999999999697
Bins,"[0.3, 0.31]",0.01583999999999969,0.014919999999999729
Bins,"[0.31, 0.32]",0.01489999999999973,0.01437999999999975
Bins,"[0.32, 0.33]",0.014519999999999745,0.013339999999999793
Bins,"[0.33, 0.34]",0.013359999999999792,0.01291999999999981
Bins,"[0.34, 0.35]",0.013039999999999805,0.01363999999999978
Bins,"[0.35, 0.36]",0.01243999999999983,0.012379999999999832
Bins,"[0.36, 0.37]",0.012379999999999832,0.012739999999999817
Bins,"[0.37, 0.38]",0.01169999999999986,0.011819999999999855
Bins,"[0.38, 0.39]",0.01097999999999989,0.011619999999999863
Bins,"[0.39, 0.4]",0.010579999999999905,0.01097999999999989
Bins,"[0.4, 0.41]",0.009919999999999932,0.010819999999999896
Bins,"[0.41, 0.42]",0.010419999999999912,0.010079999999999926
Bins,"[0.42, 0.43]",0.01021999999999992,0.010599999999999905
Bins,"[0.43, 0.44]",0.009899999999999933,0.008899999999999974
Bins,"[0.44, 0.45]",0.008799999999999978,0.009779999999999938
Bins,"[0.45, 0.46]",0.008639999999999984,0.008419999999999993
Bins,"[0.46, 0.47]",0.008319999999999998,0.00826
Bins,"[0.47, 0.48]",0.008080000000000007,0.008479999999999991
Bins,"[0.48, 0.49]",0.008200000000000002,0.008319999999999998
Bins,"[0.49, 0.5]",0.007400000000000018,0.008419999999999993
Bins,"[0.5, 0.51]",0.007300000000000017,0.007140000000000017
Bins,"[0.51, 0.52]",0.007300000000000017,0.007280000000000017
Bins,"[0.52, 0.53]",0.006800000000000016,0.007460000000000018
Bins,"[0.53, 0.54]",0.006800000000000016,0.007060000000000017
Bins,"[0.54, 0.55]",0.006000000000000014,0.005920000000000014
Bins,"[0.55, 0.56]",0.006040000000000014,0.006100000000000014
Bins,"[0.56, 0.57]",0.005640000000000013,0.005680000000000013
Bins,"[0.57, 0.58]",0.005220000000000012,0.005840000000000014
Bins,"[0.58, 0.59]",0.004880000000000011,0.005620000000000013
Bins,"[0.59, 0.6]",0.00462000000000001,0.0046600000000000105
Bins,"[0.6, 0.61]",0.00444000000000001,0.00458000000000001
